Date_TimeUTC,SSH,SST,Temp,Bar_Press,Residuals,Adj_Res,Wind_Dir,Wind_Gust,Wind_Sp,Solomon_Islands
01/01/18 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
01/01/18 23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
02/01/18 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
